attrib1,attrib2,attrib3,target
3.132878,7.1335,3.925701,1
1.03669,7.1482,8.221572,0
2.12151,6.715499,1.357813,1
2.640979,9.58774,7.068685,1
8.121699,5.186539,9.735154,1
8.614723,4.180956,2.06603,1
1.366916,9.857527,8.624675,1
7.334981,7.118342,2.803828,1
1.458712,4.825005,0.314793,0
3.78436,4.278904,0.745493,0
6.615287,1.62095,2.255382,1
4.071072,5.103343,8.926851,1
5.279519,5.535712,5.593783,1
6.13377,8.034636,2.556163,1
9.934302,9.157643,7.25767,1
8.046106,7.437998,0.284235,1
9.743029,4.288944,6.663675,1
7.800868,8.235488,7.997469,1
1.840863,0.015136,3.167217,1
0.07747,9.406826,8.470766,1
6.091949,5.48743,5.646527,1
9.912736,8.362307,3.143878,1
7.735323,2.425892,6.584503,0
2.204597,7.479974,4.425282,0
8.468634,2.43836,9.669461,1
9.847193,6.53223,5.005728,1
9.661979,0.835215,7.419941,1
8.444638,6.210289,8.11741,1
0.836364,0.614682,3.252502,0
8.482106,6.396575,9.679408,1
7.939873,9.05085,0.853356,1
6.557778,4.2217,6.166394,1
6.338815,6.47951,2.050998,1
4.337862,6.267459,2.160614,1
8.597412,6.463024,6.167045,1
8.650374,0.728089,1.860994,1
1.410479,8.641304,2.656486,1
1.416955,6.639379,9.046066,1
0.088587,3.561218,1.841847,0
2.335716,5.937346,1.3187,1
4.334729,4.501897,9.874591,1
7.06947,9.772136,0.062543,1
5.366975,4.095888,4.104633,0
6.366541,7.183378,5.198739,1
4.325728,5.649672,5.405764,1
5.51979,8.580306,4.658537,1
9.783675,3.830431,5.615778,1
6.75198,2.29444,1.609622,1
0.050427,7.926284,1.001875,0
3.444849,5.823463,0.000464,1
8.97822,8.68259,7.771644,1
4.342167,5.045607,7.920475,1
9.508502,4.518926,8.70041,1
4.614922,6.07663,2.511187,1
7.106812,5.729574,4.41542,1
3.036464,7.878022,9.626208,1
9.973435,9.589016,4.183342,1
9.519164,3.576255,2.012207,1
5.606943,1.733875,6.127823,0
9.542219,5.143515,8.633494,0
3.507274,9.13307,4.875392,1
4.689052,5.040676,4.984147,0
5.901493,8.653301,3.447761,1
5.004977,8.712996,2.420109,1
6.75774,6.990571,4.345496,0
8.463372,7.260597,0.227187,1
5.44141,4.971645,6.972582,1
6.825347,4.82845,1.425745,1
0.838751,4.993206,9.974113,0
3.26334,4.921733,2.816834,1
4.167721,5.722504,1.237198,1
4.678738,7.98071,3.512988,1
4.733626,4.796859,3.328858,1
8.179138,4.447497,4.899084,1
8.420363,3.897373,7.102954,1
5.663092,7.957495,6.274063,1
8.718598,2.711174,9.745731,0
3.15954,9.017042,5.85307,1
1.963737,0.931464,4.43981,0
9.08188,2.38817,9.792457,1
8.286166,3.827981,2.841383,1
4.501729,5.652104,8.910804,1
4.015107,9.7145,5.554083,1
7.195492,6.267372,6.315457,1
7.983729,8.095013,7.653038,1
6.484223,5.130706,6.158277,1
9.423138,0.277419,6.793862,1
2.29701,8.407685,6.901963,1
4.309746,3.118517,5.156614,0
7.051821,9.688296,3.403138,1
1.392852,6.905901,1.613134,1
3.147158,8.217161,8.754562,1
6.667509,5.449377,3.744429,1
8.454248,9.625063,7.186673,1
5.962667,6.855353,2.006234,1
9.900316,3.851489,3.562929,1
7.330182,6.471775,3.426289,1
8.057901,0.575116,7.786265,1
2.287506,4.643149,0.102659,0
7.991371,3.56093,3.607859,0
9.010146,6.139915,9.699103,1
4.119411,5.266373,6.391296,1
8.437905,8.305414,6.874696,1
4.189036,7.780209,0.879228,1
2.473406,8.232257,9.157581,1
6.276145,4.981542,0.495009,1
4.937877,7.643066,3.797599,1
6.930394,1.504752,4.448866,0
0.84062,3.740435,5.911573,0
7.16278,8.802839,0.916135,1
5.774492,8.221691,1.416504,0
6.642163,5.820826,9.336517,1
9.161771,3.589359,9.010481,1
8.723405,2.485895,8.146446,1
9.145324,6.760012,6.842452,1
2.914864,7.682525,5.332762,0
8.783618,0.082503,0.624621,1
3.339983,6.238225,3.538821,1
3.499614,3.696397,1.4565,0
8.773531,6.842852,0.816694,1
6.086361,3.317929,1.897703,1
4.15774,9.543555,6.377797,1
4.037003,9.937545,0.379299,1
8.534566,6.905864,9.642164,1
8.329415,1.771267,9.366723,1
2.220305,7.161993,9.946957,1
7.816011,4.170215,9.875652,1
7.044447,1.35055,8.220001,1
1.311265,1.644476,1.12873,0
2.633326,7.98849,4.277502,1
3.631765,9.69711,0.254904,1
7.382713,4.251138,3.316754,1
7.859615,2.200904,8.857055,1
9.858013,0.21536,9.939372,1
7.675636,9.094675,9.345563,1
5.106882,8.450958,5.125031,1
5.705584,8.932769,3.214087,1
7.265459,7.369066,0.168215,1
2.356345,0.52151,5.536316,0
9.099027,0.196013,9.732947,1
6.744107,8.503888,9.902556,1
5.962403,5.159827,3.82494,0
4.994086,5.010425,3.688784,1
5.368515,4.125118,3.290234,1
6.988284,6.977443,8.969287,1
3.643632,6.211842,2.676218,0
9.705157,8.437271,7.641806,1
9.653128,4.954008,6.194889,1
1.688302,4.063058,9.951024,0
1.488559,8.461912,9.034859,1
8.223096,7.314156,5.503929,1
5.838122,7.393831,0.296502,1
8.625525,6.856537,4.073458,1
4.544875,7.553436,8.988515,1
4.512399,3.535767,8.358352,1
8.14363,3.692967,1.862563,1
2.623673,7.051085,7.801087,1
7.642197,6.616857,0.693669,1
3.318765,2.318083,2.129945,0
1.826816,6.592319,2.182811,1
0.806169,8.682147,2.982204,1
0.555139,8.413936,4.417182,1
9.921909,8.128072,6.599793,1
8.28991,0.469317,2.824819,1
7.205529,4.204244,9.707526,1
2.334246,9.113768,5.086833,1
8.518027,3.545887,7.643823,1
7.254778,1.280822,5.624186,1
2.873975,5.104185,5.09136,0
3.27442,8.819488,5.038054,1
1.179385,9.671883,8.218244,0
3.235342,5.713681,1.056764,0
9.745425,8.047901,9.601271,1
3.553843,7.330303,7.004243,1
6.939355,8.099629,7.212529,1
5.597665,9.784625,1.281196,1
1.83419,8.573522,4.070829,1
8.451427,1.459346,7.993999,1
6.928768,0.472209,4.587715,1
4.844686,3.196557,8.119417,1
8.158123,3.034302,6.998519,1
2.895344,6.062004,5.78314,1
4.813479,7.076258,5.550669,1
4.847645,7.966572,0.619171,1
4.195668,9.595882,1.098021,1
3.528354,6.016817,3.484005,1
6.973813,8.189063,6.491541,1
6.809256,4.941446,7.36155,1
2.782455,3.983138,7.876224,0
9.702058,3.630328,3.794902,1
4.20819,9.417486,8.320278,1
5.299148,4.196617,6.415726,1
7.406514,3.890606,5.201948,1
4.437939,7.944888,0.504393,1
8.748265,3.920289,5.751533,1
6.615666,8.660468,6.547479,1
1.149065,7.77151,6.670303,1
3.262284,7.488936,5.295078,1
6.515301,0.205248,6.497867,0
0.521339,7.805309,4.276202,1
1.198521,8.718431,5.820075,1
3.399656,9.918138,2.444821,1
5.815226,8.777511,1.961312,1
4.699955,5.506254,2.648906,0
0.853267,8.705547,4.070613,0
2.134692,9.283145,7.531256,1
8.232473,4.076714,9.556878,0
5.531123,7.453867,1.232633,1
3.893534,3.972265,7.267941,0
6.936953,6.319098,1.593536,0
8.018103,4.051963,2.648786,1
9.580577,5.356078,1.214836,1
3.408387,8.364694,3.366448,1
7.555031,8.566107,6.591462,1
5.441768,7.651352,5.772684,1
2.781889,5.523611,3.799741,0
8.742114,2.914138,2.581878,1
8.174619,8.880051,5.625551,1
5.791757,1.696858,7.067131,0
4.537126,9.931218,7.035255,1
4.83453,7.568661,9.666665,0
8.984239,5.088192,5.041943,1
9.836444,3.292828,1.606342,1
2.540654,7.214899,7.606704,1
9.414609,4.740782,9.881164,1
4.83976,7.499128,3.22759,1
6.496804,4.274965,7.661929,1
6.542094,1.922313,4.31822,1
2.509852,0.00774,0.131244,0
5.029186,5.246542,5.220147,1
5.766776,9.767845,9.392292,1
5.939731,7.773264,3.801699,1
9.095319,8.61241,1.0426,1
3.476441,6.867138,7.545608,1
6.274594,9.127776,7.33278,1
6.987851,7.96042,7.438012,1
1.747506,7.251738,7.734213,1
4.810279,5.358003,8.471109,1
1.708399,1.97195,5.212494,0
3.845175,7.251253,9.372615,1
1.914933,9.418692,5.398636,1
7.460249,4.875761,7.073667,1
9.334239,4.879447,3.894643,1
3.821224,9.671235,6.622561,1
5.566278,8.637777,1.293345,1
4.89707,6.497192,4.160235,1
7.861321,3.715609,6.335967,1
4.416368,6.958574,6.323458,1
0.319638,6.702848,7.859136,0
8.520939,8.610747,0.955108,1
9.373411,9.091297,8.44208,1
7.88582,3.829227,8.896827,0
5.795768,6.229818,8.65465,1
9.709701,8.617553,2.55919,1
7.609038,5.067334,1.394458,1
6.626075,8.748442,2.649438,1
6.511965,2.51528,3.938635,1
4.482006,6.294385,5.918479,1
3.801655,0.712561,0.598063,0
6.8607,3.178759,2.233086,0
7.981876,0.03968,6.975793,0
8.729642,4.255252,2.446843,1
8.487558,2.88774,0.332617,1
3.797746,7.19906,6.494783,1
2.997215,7.968407,3.948004,1
0.794647,8.878867,3.865595,1
7.825814,7.408672,8.77063,1
8.585939,3.255095,1.711015,1
0.258893,1.167159,2.932838,0
7.281755,6.952567,2.405189,0
4.637158,8.413195,3.718069,1
3.815531,4.189006,8.481563,1
4.246341,6.197875,6.168811,1
7.592608,4.750322,6.313073,1
6.660949,1.82172,0.956013,1
6.23743,4.321476,3.627128,0
5.334813,3.973978,5.455263,1
9.86079,9.353475,4.181426,1
1.157455,3.560153,7.142965,0
7.319615,7.924974,9.610232,1
4.27814,4.376156,6.091658,1
5.568849,4.52453,4.435487,1
8.578154,5.122363,9.0261,1
7.68366,5.084934,9.755613,1
3.228117,8.396881,8.082017,1
7.027033,4.196859,6.005051,1
3.231446,9.216462,9.907101,1
5.093355,8.452128,5.780806,1
5.377522,1.213621,8.670403,0
9.235691,0.30113,6.638445,1
3.884521,9.136346,6.7119,1
6.623559,8.635981,3.452064,1
7.881419,7.494919,5.466327,1
4.913938,7.967719,1.890949,1
4.8654,6.974162,7.100355,1
3.331146,8.977929,5.474867,1
4.439901,7.284014,5.402922,1
6.856839,2.499223,8.253597,1
0.91147,3.896411,9.665677,0
9.360209,9.763778,6.66911,0
9.431046,5.102781,5.613686,1
7.627064,4.44817,3.592101,0
9.628955,0.761576,9.054168,1
3.806703,7.596736,8.524812,1
6.982428,3.427384,1.840679,1
9.32497,4.352419,9.494212,1
3.842821,9.456028,1.69477,1
6.53127,7.328318,0.998774,1
0.143748,2.180891,2.298969,1
1.191805,7.748427,5.504758,1
6.174523,9.980251,7.207818,1
7.104622,6.81465,5.581684,1
6.649553,2.435273,9.674395,1
0.04486,9.570909,1.550458,1
8.561728,8.98952,5.429397,1
8.607457,0.369829,9.551518,1
9.140859,0.646621,2.230282,0
4.564911,3.96181,0.091356,1
4.082165,3.346245,6.50046,1
5.755883,4.870253,7.87303,1
4.415938,7.314431,8.081669,1
8.617963,0.815606,1.45052,1
8.111208,9.062096,6.936328,1
8.161746,1.575846,9.796911,1
9.263262,8.804165,4.265326,0
6.831486,6.352054,7.910531,1
5.94829,2.767732,9.029491,1
3.539069,7.326526,6.479351,1
4.185565,1.06448,7.687246,0
7.878313,9.611356,6.709236,1
2.079826,7.694152,0.787956,1
7.849869,2.353816,4.822995,1
8.493399,4.068949,7.908033,1
6.720323,7.866882,6.404802,1
3.589382,7.693209,5.427723,1
9.200712,9.206968,5.180958,1
7.158,2.935699,7.378828,1
3.026483,8.258383,8.925267,1
1.818397,4.729431,2.193501,1
9.923759,8.231903,8.535486,1
7.591782,7.309154,7.529733,1
8.895246,3.143532,1.06591,1
8.507311,8.27068,7.368879,1
9.741332,9.186265,0.046765,1
9.701645,9.082457,6.047816,1
9.967643,5.296973,5.444563,1
7.443592,7.314912,7.981292,1
9.579286,4.364718,2.062605,1
6.839642,0.118956,0.486304,0
0.673057,9.855621,9.914657,1
8.733273,1.269214,4.779219,1
8.26306,0.294383,1.136298,1
3.630364,9.960367,6.053377,1
7.72041,6.652159,2.627785,1
6.132445,9.107581,9.723608,1
8.792621,8.301353,3.592738,1
8.711623,4.876253,7.262061,1
9.793359,9.699113,3.053961,1
1.979622,5.408283,7.717957,0
6.306708,8.454149,4.398114,1
8.169789,5.7833,8.918694,0
9.392698,6.982845,4.391,1
7.626429,7.774292,5.082513,1
7.986693,6.927395,5.38677,1
7.869895,5.432773,8.218063,1
2.010419,7.937022,5.950635,1
9.336539,0.536058,3.609957,0
9.706794,6.264393,7.582337,1
5.209871,2.625347,4.847506,0
5.32746,9.307193,7.705543,1
5.98994,5.790805,9.81391,1
8.949613,5.511365,3.685985,1
5.931639,2.369582,4.769131,1
7.545055,3.880407,8.867849,1
9.43104,7.77623,5.377792,1
7.134321,1.334711,3.006474,1
7.098235,7.277751,1.211827,0
6.41251,1.978864,3.759416,1
4.182826,2.594519,3.231423,0
8.334379,9.054904,5.516465,1
8.82593,5.326982,6.257919,1
9.328597,1.898183,5.717647,0
8.599437,7.746375,3.905758,1
1.88479,8.628793,9.455207,0
7.862667,7.456405,4.462653,1
5.55374,7.800427,4.601021,1
7.63764,2.85912,3.686398,0
3.83327,7.226834,3.980941,1
3.187429,2.004695,2.575691,0
3.107959,8.797385,6.165162,1
8.883221,2.238911,1.725972,1
4.137776,6.824537,6.738669,1
6.416445,7.377796,5.430879,1
6.701563,8.298975,3.142563,1
3.608004,8.564595,4.644942,1
2.996153,9.571966,4.236666,1
9.434362,2.962072,8.743284,1
7.775849,8.109034,1.490731,0
0.48462,7.432675,4.651066,0
8.758493,2.247272,7.844586,1
0.276648,9.580586,6.585065,1
7.503047,0.669382,4.123608,1
8.793388,3.573917,2.156287,1
5.0435,5.263774,8.044588,1
9.255007,2.230907,2.928233,1
6.177234,8.420414,5.448953,0
2.782114,7.49544,3.284962,1
7.352355,3.080388,5.644451,1
0.782894,3.620977,9.626274,0
4.778794,7.522175,9.09883,1
5.980128,4.091634,3.954413,1
5.750554,4.666477,5.362816,1
7.342622,6.522566,7.272407,1
8.253469,8.658763,5.140788,1
9.530342,1.94868,5.796228,1
5.973915,2.880208,6.032559,1
8.197773,5.396156,5.473919,1
9.770416,9.039257,9.984001,1
0.349703,4.157592,9.910928,0
8.953134,9.283971,0.567477,1
4.772768,8.645564,0.214475,1
2.734667,5.38232,9.251948,1
4.232576,6.997925,5.223408,1
9.562095,6.091827,8.972406,1
7.237349,9.884677,5.128133,1
8.059577,9.537763,3.958274,1
4.721182,5.01189,5.375592,1
2.121715,9.454384,7.475496,1
0.359381,2.620635,6.691461,0
2.259055,7.748255,0.299882,1
9.991033,2.638711,7.306389,1
7.89042,7.732278,1.063059,1
7.971877,8.327119,6.534396,1
2.284486,6.051903,2.999106,1
3.704493,4.392186,6.993235,1
7.939073,4.781902,5.066311,1
7.489388,7.921424,9.588374,1
4.953275,5.149541,9.126771,1
5.78921,1.057586,2.865056,0
7.256249,6.841481,4.621347,1
7.171993,9.719729,0.271789,1
2.763327,9.148284,5.207011,1
6.832988,9.675131,8.005473,1
9.545325,5.797926,5.066523,1
3.498095,6.633824,4.423322,1
7.551148,4.080017,8.059677,1
8.640409,4.583017,2.633397,1
6.732153,3.10572,9.196721,1
3.086741,0.892824,0.340942,0
3.822454,8.865557,0.054136,1
6.035402,5.562071,9.692088,1
4.58655,7.966943,3.128288,1
9.268141,2.45022,9.698548,1
7.547666,3.323971,8.322578,1
5.89386,2.486467,7.794587,1
5.680244,7.928615,2.159416,1
5.056033,7.207483,0.746201,1
9.511816,4.933832,3.023303,1
1.986059,3.483743,3.180681,0
0.826576,9.298626,5.383687,1
5.677712,7.406049,8.674444,0
7.555312,7.73572,1.903347,1
2.602563,7.55073,3.731631,1
8.856444,2.020709,3.639796,1
7.778276,0.246444,9.469465,0
6.406879,2.053506,4.292324,1
8.362613,3.627585,4.982821,1
4.608534,6.411094,9.453075,1
4.850428,1.058912,9.557224,0
9.951541,9.329443,0.843233,1
9.671929,1.197085,4.490782,1
9.497761,5.167217,5.917148,1
1.022804,9.277313,2.728108,1
7.589883,7.005141,0.889711,1
2.797535,7.412553,4.482373,1
7.614187,5.954383,9.827664,1
0.267205,9.480771,3.055928,1
3.596117,5.440855,1.250337,1
3.239187,4.728942,3.236342,0
9.612588,7.664637,7.044166,1
9.956405,4.697363,7.286696,1
2.164675,6.582772,0.460537,1
8.474332,4.797711,1.122548,1
8.107141,0.968443,6.615438,1
7.698668,8.62414,9.295035,1
6.516736,9.082955,2.463088,1
9.505925,5.047566,5.617055,1
7.68232,7.223301,1.927241,1
3.517103,0.852846,1.651117,0
2.82152,8.40797,3.565261,1
5.159194,7.214103,3.768409,1
6.224987,8.382246,3.430278,1
8.566752,3.235914,0.588564,1
6.825369,6.017599,6.279848,1
5.333137,8.931389,6.996547,1
8.362812,2.238674,7.200167,1
8.51176,4.151854,4.322944,1
7.45141,2.975164,9.884278,1
4.936457,3.004183,1.43628,0
7.750527,3.825933,7.939891,0
6.700612,6.902946,7.51245,1
3.65819,9.502273,3.589737,1
9.81942,0.963361,8.034195,1
8.49992,7.337882,3.44513,1
6.18626,3.425874,9.169544,1
8.385084,9.265232,7.761381,0
8.287436,5.392759,1.891781,1
7.867505,9.216709,3.368561,1
2.295573,0.338441,7.802753,1
3.269476,5.032748,4.454495,1
0.376763,9.998731,2.156503,1
5.517017,5.566164,0.767251,1
0.811553,7.770348,0.134001,0
9.687391,5.136622,7.143268,1
8.881354,5.229838,6.027946,1
7.210647,2.494464,8.829041,1
9.093495,0.518178,3.493629,1
9.59662,6.552022,6.746089,1
0.593384,1.340483,9.231826,0
9.782187,5.187765,4.18639,1
1.487277,7.541303,8.696271,1
8.067065,0.95312,7.03872,1
8.66939,0.332017,3.23237,1
7.967861,4.808746,1.53292,1
4.468876,5.707186,0.121085,1
8.774001,8.769786,2.528711,1
2.247562,7.842525,8.131317,1
6.505112,7.192562,2.716756,1
1.965543,0.669347,6.323941,0
0.895493,7.519426,6.792187,1
7.855648,0.869179,4.304239,1
6.154014,8.664802,3.259016,1
3.062879,8.368669,4.396189,1
9.415625,6.421881,8.029126,1
0.949537,8.382373,9.378859,1
2.121766,8.361545,4.051024,1
5.250683,9.831453,5.657976,0
6.576696,5.039183,0.968916,1
2.951096,0.799274,7.096128,0
9.583142,0.250229,1.642167,1
7.060931,6.39417,9.761712,1
8.566544,9.443437,5.873486,1
3.464601,5.594737,2.820258,0
7.163547,8.832349,7.133202,1
9.031827,2.982845,8.104064,1
6.44286,3.093216,8.79024,1
0.864284,9.015994,6.526608,1
4.674007,4.150399,3.420333,1
5.91938,1.621389,2.14876,1
9.699409,0.79322,9.690744,1
0.893817,7.473455,1.730489,1
5.599059,7.396734,5.716616,1
0.663817,8.511242,9.36553,1
3.503232,7.527596,9.894959,0
6.408625,3.882845,2.837303,1
5.656261,4.580744,2.637483,1
6.073999,3.559669,4.315437,0
9.35525,5.662871,1.289418,1
0.42237,4.355323,4.660947,0
5.002457,6.475743,5.501174,0
2.034837,7.712566,9.666085,1
9.221151,1.797468,3.078277,0
7.886764,2.715547,7.897889,1
7.423863,8.428908,2.892336,1
4.680338,8.886723,0.316566,1
9.366791,5.449144,6.657608,1
9.214011,8.512582,4.1164,1
2.191089,8.652104,9.838358,1
0.197183,4.10626,4.513092,0
6.387865,7.56396,1.537193,1
6.038962,7.132549,8.818286,1
8.587056,2.242332,3.911275,0
4.744485,6.070887,7.587927,1
6.818481,6.019931,2.944349,1
4.201179,4.1835,2.461435,1
4.074859,4.539559,0.602131,1
9.910247,9.021507,9.809104,1
3.857354,5.060972,5.639491,1
1.175231,0.333315,2.179995,0
9.699921,3.6868,3.899727,1
7.017037,3.030382,8.317965,1
9.863673,3.792219,2.039757,1
5.930255,9.696501,7.235637,1
9.494597,9.943889,1.661042,1
1.661331,7.429234,0.85319,1
7.504263,8.730015,2.49103,0
5.411067,3.792605,7.203359,1
7.137767,4.270034,3.474918,1
3.976617,1.786627,9.463776,1
4.554376,4.683459,9.194717,1
7.555622,5.765011,8.289496,1
6.99376,6.365151,3.23953,1
6.673184,1.623763,4.591779,1
3.111131,6.708786,6.251913,1
1.097406,6.911536,9.732907,1
8.348983,2.425759,6.826774,1
1.909033,8.263601,4.475221,1
7.627678,2.146523,2.843738,1
2.268972,2.566286,4.707543,0
3.344196,5.929262,7.592854,1
7.785432,0.648534,1.785767,1
3.792722,7.924565,6.967408,1
3.280698,7.158098,2.884527,1
8.511973,5.805659,8.05086,1
9.300863,6.596766,7.278468,1
5.655403,8.362403,5.780308,1
0.876979,9.265042,7.230714,1
5.958432,9.04279,3.535283,1
7.122038,0.218225,1.698102,0
5.514126,8.752757,8.540803,1
4.155012,6.352948,1.146413,1
7.758019,6.184384,1.109146,0
6.531411,3.221561,4.626029,1
9.722703,2.789537,2.402401,1
0.641733,8.73347,7.268792,0
6.913555,7.525191,1.156574,0
4.267577,8.219594,3.699997,1
8.14374,3.436088,5.117902,1
1.474895,0.880684,3.331707,0
0.009453,9.680827,6.752042,1
5.407644,8.522488,3.17216,1
1.858138,9.082944,2.060844,1
6.234576,5.470675,8.447424,1
6.09613,6.49086,6.073036,1
5.800316,9.783475,2.664852,1
9.246841,9.319728,4.032185,1
8.232703,4.454576,2.462252,1
5.96244,8.642802,2.027107,1
2.368237,2.337278,0.519236,0
3.691951,4.921771,3.620528,1
6.489166,9.038858,8.839748,1
8.268774,0.240768,4.912438,1
9.368587,6.13301,3.499786,1
9.126903,2.966948,2.756019,1
6.817439,4.84067,0.407902,1
8.626632,3.703677,8.443413,1
5.156566,8.348136,6.90264,1
9.85365,9.899865,6.868153,0
0.091978,6.190189,3.047182,0
3.355027,5.472743,0.677688,1
4.195418,7.070862,6.141411,1
4.225445,5.323299,3.826016,1
6.837641,8.393312,6.916312,0
4.571485,5.94273,1.445158,1
8.390397,3.71012,0.75876,1
6.127064,5.520571,8.969002,0
9.192794,0.215031,6.022924,1
9.49508,6.330455,5.055409,1
0.790821,4.791169,8.719683,1
4.430089,9.201835,5.51567,1
7.299646,2.55417,2.541185,1
7.34707,3.700414,9.121981,1
5.095277,8.445019,4.66822,1
8.687232,4.581428,5.632391,0
5.642964,8.795902,2.150236,1
9.058599,8.869998,9.05763,0
5.94179,2.852193,2.793978,1
9.733658,8.611217,0.639598,1
3.89611,3.580017,8.525065,0
8.333201,8.463891,9.364778,1
9.906471,2.999263,2.073414,0
5.533421,8.740635,2.862119,1
4.391596,7.765542,6.36686,0
8.45875,1.202895,3.015105,0
9.640845,0.497829,1.285193,1
5.817043,4.741998,5.652745,1
7.743843,4.124529,3.568078,1
4.821308,4.253923,1.494548,1
2.102834,3.876558,6.08149,0
5.817409,7.261873,6.011538,1
6.438787,1.823549,7.578627,0
8.964169,9.007756,6.617945,1
8.517325,7.951004,2.570522,1
6.520432,3.018883,1.460092,1
8.456789,1.939561,2.307979,1
0.465556,8.407319,2.682742,1
5.207957,7.267116,5.709026,1
7.278859,1.373431,7.91338,1
3.258643,4.466588,6.08551,0
6.697355,9.110624,1.231288,1
7.514248,3.913678,9.481041,1
7.53593,5.890758,5.437042,1
0.879428,8.449713,8.216611,1
7.473092,7.558046,1.783668,1
9.122949,4.439965,3.636391,1
6.316897,5.164562,9.958946,1
4.912271,9.348173,6.69822,0
5.887878,5.844177,2.937381,1
1.410348,4.883744,8.940318,0
8.540587,4.781689,9.140727,1
3.617346,8.185781,9.54004,1
7.025778,4.917531,1.537371,1
3.739359,5.054368,0.607595,0
3.181964,6.26017,0.619925,1
8.501139,1.84002,3.548419,1
7.458819,5.755265,3.329455,1
5.478009,3.8627,8.409859,1
2.881883,7.501667,4.80422,1
0.241205,5.756439,2.584363,0
4.441043,7.040205,9.844566,1
1.10024,7.003482,3.059944,1
7.911743,2.738775,8.823693,1
1.695662,9.42133,2.619451,1
4.44793,7.974628,9.917483,1
7.856169,8.075364,9.022191,1
5.73448,5.979542,3.608188,1
6.758491,9.484938,4.106614,1
9.67151,9.817852,8.84753,1
1.234645,4.000779,5.817375,0
5.874408,8.856336,4.884421,1
6.697601,3.463812,8.312571,0
8.896316,3.99978,5.716417,1
0.293173,9.006577,3.558262,1
9.758482,6.811951,3.216572,1
0.304234,9.333666,6.590606,1
9.780146,7.975531,6.422554,1
9.427454,7.041892,5.400189,1
7.622577,9.396853,5.391478,1
2.108249,3.062453,8.871678,0
7.782833,2.934094,5.835098,1
9.20409,8.610805,9.742157,1
5.682115,8.706495,7.862008,1
2.354545,8.527146,8.269062,1
6.958622,2.336783,4.040796,0
6.618798,9.064249,6.834027,1
4.719716,9.635772,6.775369,1
1.026165,8.479016,5.574108,0
3.464354,7.594276,6.625794,1
3.210908,2.114357,1.123355,0
9.832812,2.708154,2.338462,0
8.620317,2.675745,3.077807,1
1.691286,8.793215,1.896331,1
5.34832,8.749628,1.456215,1
7.460467,1.883649,5.789351,1
6.945253,8.72286,1.25874,1
8.722912,5.811891,9.294734,1
6.935823,3.456244,4.363661,1
0.100358,9.981233,1.321913,1
1.042437,4.208036,0.870977,0
6.15664,7.449861,0.391061,1
8.031126,4.088185,2.947434,1
3.721969,6.935499,6.38825,0
7.150622,1.456982,0.02504,0
7.443935,0.879449,8.647838,1
2.353437,7.323433,2.208264,1
6.432236,7.311661,6.537357,1
6.602935,4.372033,2.318487,1
7.453023,3.561094,1.564228,0
0.311893,6.527033,1.603173,0
9.756308,4.391988,4.415689,1
9.100402,3.644256,9.69939,1
6.349368,4.860591,4.334468,1
9.535876,1.968424,4.291698,1
8.12232,1.183055,3.158977,0
5.146036,7.583597,2.761244,1
7.459038,6.624524,0.503778,1
3.060896,6.88069,0.743372,1
1.453079,9.231143,4.044389,1
0.019996,7.030809,3.577494,0
7.300899,7.327388,9.096303,1
6.790424,9.011632,9.915294,1
1.773153,8.060678,8.241278,1
6.943782,4.901382,9.484626,1
9.295799,5.897118,0.161081,0
3.363207,7.506022,3.500589,0
5.819576,8.303239,2.829178,1
3.960164,8.677114,1.740173,1
6.791361,8.862507,3.517461,1
6.147085,0.95527,2.174357,1
8.474457,1.559933,0.634508,1
9.21348,7.86611,1.154745,1
0.975946,9.734668,8.347164,1
5.454548,7.232802,2.968558,1
8.774046,2.230133,3.237733,1
6.625401,1.819399,9.832335,1
7.723484,2.195492,5.341643,1
4.577453,7.227391,3.768485,0
7.81049,9.574462,7.415909,1
3.578543,2.342337,3.423311,0
5.532866,5.602833,1.61267,1
4.025872,8.432565,9.944353,1
7.520934,2.281473,7.051245,1
7.700027,4.808997,9.561634,1
8.198729,6.659367,1.241721,1
4.575202,8.737726,9.613623,1
7.964858,4.734714,9.937648,1
5.421098,8.097138,7.169189,1
3.937868,8.091148,1.951108,1
3.672556,0.181913,7.273411,0
5.975566,4.925627,8.688003,1
7.797743,4.107889,9.975614,1
7.529605,9.120144,9.303924,1
4.727681,8.607355,4.534442,1
5.236012,4.984903,8.549713,1
7.578813,1.715376,8.969968,1
2.774548,9.753846,3.929211,1
8.416256,8.421871,6.102751,1
5.885789,9.236589,7.721591,1
2.945849,4.18857,7.745875,0
0.872904,8.63423,0.265021,1
0.664133,9.553166,6.646962,1
2.161449,6.396922,9.795333,1
9.326537,3.093694,5.332945,1
6.090325,7.69485,3.726346,1
7.093879,4.358179,9.528294,1
7.629368,7.917824,2.475695,0
8.082058,2.404387,4.286834,1
9.737519,0.211188,7.906327,1
2.919369,4.980016,2.566726,0
7.617139,3.370905,9.09134,1
5.492934,7.537869,6.718936,1
6.787348,7.6866,8.587629,1
7.168884,1.891221,1.891555,1
8.537142,5.418468,2.021516,1
9.266429,2.737622,4.177137,1
9.589165,4.7639,4.693594,1
5.111756,3.315042,2.968065,1
4.973322,6.951872,2.629464,1
2.255852,0.478219,1.507573,0
8.475525,1.00688,0.828739,1
9.609661,6.240271,0.752368,1
8.015196,0.035618,6.800101,1
