att1,att2,att3,att4,att5,target
0.548032,0.616749,0.84516,0.615122,0.371481,1
0.910233,0.190766,0.881739,0.279911,0.911814,1
0.283893,0.802458,0.599715,0.798274,0.674438,1
0.809154,0.764215,0.371552,0.709561,0.21598,1
0.93596,0.077531,0.23605,0.245726,0.908032,1
0.670064,0.315528,0.730523,0.218336,0.742813,1
0.318525,0.499738,0.535306,0.333706,0.926711,1
0.737488,0.032188,0.974464,0.516229,0.51671,1
0.525193,0.063619,0.11792,0.99583,0.655357,0
0.310593,0.302263,0.595953,0.806385,0.642406,1
0.123514,0.839752,0.189092,0.538398,0.850029,1
0.323701,0.675139,0.528481,0.660914,0.913259,1
0.416309,0.273934,0.810025,0.736342,0.512943,1
0.844269,0.440981,0.842024,0.135803,0.383681,1
0.968632,0.626989,0.606862,0.218052,0.55175,1
0.549448,0.977514,0.07425,0.720301,0.493529,1
0.872591,0.074244,0.835912,0.056156,0.213046,0
0.967352,0.549699,0.488428,0.224918,0.710016,1
0.464337,0.571802,0.898113,0.733682,0.659872,1
0.625242,0.065442,0.612079,0.1439,0.98459,1
0.760983,0.659046,0.912298,0.272096,0.399402,1
0.990799,0.477738,0.047786,0.332785,0.451012,1
0.933588,0.877075,0.951777,0.614424,0.940114,1
0.183895,0.46682,0.054848,0.611929,0.972734,1
0.486186,0.230881,0.747351,0.934138,0.958047,1
0.800683,0.009668,0.952536,0.548792,0.648872,1
0.025205,0.563049,0.368432,0.699277,0.837689,1
0.301228,0.794192,0.233347,0.040583,0.990665,0
0.860092,0.666328,0.610562,0.839976,0.288914,1
0.867175,0.738542,0.028696,0.920451,0.733615,1
0.496329,0.225777,0.78081,0.081652,0.771762,1
0.359111,0.608141,0.986668,0.877068,0.873334,1
0.935142,0.706753,0.181196,0.107233,0.53084,1
0.856831,0.126351,0.750764,0.218326,0.463846,1
0.762737,0.043935,0.869891,0.57901,0.552001,1
0.804322,0.618081,0.486817,0.53704,0.662677,1
0.489082,0.81501,0.622169,0.866477,0.83136,1
0.880273,0.348523,0.216846,0.578245,0.904108,1
0.713928,0.033011,0.009192,0.796478,0.941722,1
0.334843,0.472047,0.680994,0.769844,0.964633,1
0.54767,0.197338,0.778144,0.241849,0.649946,1
0.659224,0.57902,0.831122,0.341109,0.595583,1
0.715007,0.777767,0.140338,0.888811,0.696819,1
0.394809,0.359382,0.011045,0.237053,0.17972,0
0.283468,0.817242,0.251549,0.012367,0.940457,1
0.282886,0.987006,0.28533,0.935961,0.518822,1
0.669373,0.241343,0.323071,0.577031,0.931747,1
0.169713,0.935909,0.430842,0.763182,0.570014,1
0.714587,0.896958,0.894066,0.148243,0.826532,1
0.818421,0.415606,0.98051,0.120864,0.851027,1
0.545201,0.666505,0.957442,0.617735,0.630774,1
0.868686,0.694857,0.083326,0.957935,0.143554,1
0.513573,0.728607,0.019646,0.141541,0.766191,1
0.985774,0.76356,0.548462,0.934609,0.119665,0
0.035976,0.581796,0.607553,0.46085,0.823573,1
0.296604,0.447465,0.608275,0.961614,0.724674,1
0.63726,0.963856,0.907859,0.498738,0.834076,1
0.472422,0.791019,0.853479,0.801177,0.248004,1
0.23751,0.375936,0.680884,0.121959,0.9292,0
0.332063,0.509652,0.275644,0.95042,0.824564,1
0.580795,0.043407,0.66028,0.22426,0.994824,1
0.513317,0.345794,0.320572,0.935952,0.682002,1
0.715843,0.721743,0.107414,0.426444,0.570122,1
0.540684,0.660981,0.797988,0.73163,0.385481,1
0.590689,0.392047,0.771115,0.125644,0.967539,1
0.94731,0.310628,0.087413,0.644185,0.841327,1
0.370022,0.944517,0.118565,0.724833,0.614514,1
0.627044,0.688783,0.888263,0.846102,0.630776,1
0.559851,0.461075,0.25928,0.243771,0.784792,1
0.567158,0.637085,0.577828,0.584687,0.586752,1
0.02886,0.740126,0.709919,0.4519,0.136776,0
0.617669,0.070624,0.182472,0.054657,0.916178,1
0.79492,0.455645,0.86581,0.797038,0.695333,1
0.70676,0.360044,0.438516,0.310984,0.9883,1
0.407482,0.683478,0.963063,0.460651,0.929492,1
0.321557,0.593589,0.834695,0.713587,0.995405,1
0.599296,0.482052,0.461144,0.626882,0.403096,1
0.755265,0.953262,0.286194,0.983965,0.343329,1
0.42972,0.470017,0.235895,0.877597,0.775537,1
0.602486,0.664742,0.255985,0.594392,0.737188,1
0.265429,0.300516,0.132896,0.976905,0.757045,1
0.762661,0.498387,0.96191,0.608491,0.321519,1
0.755316,0.310014,0.366811,0.550597,0.731806,1
0.467217,0.078399,0.699825,0.113776,0.979422,1
0.888489,0.12261,0.756171,0.435115,0.402847,1
0.097988,0.720546,0.465679,0.897392,0.781837,1
0.612815,0.184027,0.516294,0.006429,0.851266,1
0.927035,0.221195,0.251922,0.031299,0.901689,1
0.131102,0.332066,0.184979,0.959913,0.814642,1
0.703052,0.321231,0.8453,0.267803,0.985709,0
0.999968,0.382113,0.465385,0.243977,0.683658,1
0.963638,0.489246,0.473672,0.360561,0.676232,1
0.189497,0.806494,0.866618,0.530582,0.91207,1
0.349765,0.517644,0.821231,0.876905,0.528033,1
0.136776,0.854308,0.092849,0.052205,0.868759,0
0.649281,0.136079,0.061811,0.382086,0.82431,1
0.383283,0.611521,0.093656,0.980622,0.586098,1
0.837471,0.157669,0.651941,0.156245,0.03171,0
0.877094,0.00286,0.637172,0.647835,0.901428,1
0.938961,0.048989,0.196733,0.09793,0.903776,1
0.565844,0.062716,0.306611,0.345091,0.863358,1
0.773401,0.959456,0.872406,0.584158,0.816821,1
0.504636,0.53464,0.240763,0.37873,0.983433,1
0.999816,0.621321,0.527887,0.775411,0.254553,1
0.830185,0.461673,0.238255,0.920498,0.340767,1
0.888995,0.847579,0.382553,0.942388,0.6474,1
0.402389,0.627525,0.802853,0.846232,0.659414,1
0.955338,0.673001,0.049617,0.22763,0.445142,1
0.974133,0.196091,0.416021,0.182211,0.461223,1
0.475039,0.811139,0.132723,0.827212,0.712851,1
0.341746,0.490302,0.46859,0.909384,0.775149,1
0.667417,0.418147,0.788638,0.963023,0.407169,1
0.917801,0.358592,0.297189,0.181709,0.828367,0
0.275975,0.912099,0.29936,0.589238,0.677157,1
0.258948,0.880267,0.761698,0.684746,0.501856,1
0.503611,0.484615,0.891943,0.624186,0.577337,1
0.777819,0.55346,0.376645,0.439092,0.607196,1
0.78776,0.972311,0.730391,0.082166,0.294701,1
0.691751,0.336928,0.224838,0.803135,0.615217,1
0.606029,0.635753,0.308839,0.566503,0.467925,1
0.678554,0.865487,0.667893,0.964599,0.63512,0
0.67737,0.012588,0.910604,0.632264,0.898069,1
0.724775,0.626383,0.905836,0.765828,0.136574,1
0.944024,0.117847,0.629045,0.481377,0.451051,1
0.968934,0.433717,0.215832,0.407998,0.222198,0
0.761245,0.682611,0.788038,0.76741,0.305851,1
0.02936,0.481453,0.820507,0.796711,0.96365,1
0.896456,0.760085,0.772442,0.675401,0.916005,1
0.900279,0.608125,0.118171,0.064412,0.637556,1
0.148124,0.874728,0.029868,0.752598,0.878077,1
0.927543,0.983818,0.414995,0.114599,0.243611,1
0.55435,0.950768,0.100621,0.483244,0.855473,1
0.373202,0.66015,0.613547,0.617197,0.70888,1
0.570365,0.494689,0.970686,0.442557,0.973154,1
0.717851,0.824412,0.705971,0.973869,0.985581,1
0.865007,0.655018,0.777727,0.086982,0.880037,1
0.990766,0.334169,0.28096,0.249878,0.947748,1
0.736004,0.869763,0.90504,0.893792,0.34311,1
0.930826,0.406595,0.806475,0.425971,0.648442,1
0.938676,0.413948,0.924267,0.619244,0.828357,1
0.884241,0.225153,0.86857,0.601977,0.647711,1
0.932419,0.001481,0.970522,0.186795,0.688874,1
0.368762,0.886278,0.413405,0.402639,0.575005,1
0.437572,0.555339,0.456362,0.232659,0.75098,1
0.859904,0.580445,0.450178,0.708415,0.651629,1
0.948835,0.822735,0.542551,0.657356,0.526989,1
0.267042,0.492843,0.229629,0.360883,0.864586,1
0.927311,0.862728,0.365642,0.609195,0.311016,1
0.964301,0.280859,0.664022,0.448317,0.910785,1
0.984437,0.672622,0.2502,0.315161,0.364274,1
0.831742,0.538799,0.34681,0.407086,0.314194,1
0.77804,0.67913,0.076003,0.143935,0.145506,1
0.768437,0.273327,0.886909,0.853566,0.769927,1
0.343592,0.723698,0.120066,0.338826,0.764207,1
0.083302,0.966751,0.217356,0.518611,0.891033,1
0.676433,0.89484,0.468445,0.844354,0.662837,1
0.911586,0.980144,0.775713,0.924696,0.060195,1
0.710702,0.652623,0.451552,0.515831,0.56992,1
0.589214,0.851542,0.276865,0.483976,0.543892,1
0.998312,0.289452,0.858262,0.575394,0.64015,1
0.903704,0.571342,0.966438,0.209941,0.572068,1
0.167885,0.336596,0.301436,0.825771,0.901106,1
0.791131,0.925329,0.441866,0.890797,0.30792,1
0.698688,0.587677,0.135669,0.349364,0.608564,1
0.71648,0.895143,0.897243,0.193005,0.824535,1
0.728239,0.534906,0.674546,0.802226,0.526959,1
0.914944,0.976454,0.424277,0.629611,0.464153,1
0.729845,0.9697,0.959502,0.953104,0.449603,1
0.728508,0.658882,0.435229,0.551253,0.381526,1
0.499121,0.86059,0.837671,0.42576,0.717245,1
0.725889,0.477559,0.921766,0.992419,0.196097,1
0.397726,0.809215,0.31826,0.848235,0.920942,1
0.340793,0.782379,0.765872,0.161366,0.820645,1
0.500911,0.982986,0.110483,0.357761,0.822314,1
0.854799,0.880399,0.117518,0.341393,0.806975,1
0.593474,0.768847,0.820725,0.245604,0.798383,1
0.610264,0.966278,0.293544,0.88991,0.936445,1
0.254794,0.933275,0.633995,0.037854,0.7132,1
0.019563,0.188085,0.904107,0.690518,0.219863,0
0.497859,0.458866,0.327176,0.475096,0.731374,1
0.974727,0.979838,0.670346,0.457113,0.136569,1
0.770749,0.763444,0.552155,0.559021,0.961913,1
0.533598,0.608232,0.889882,0.569297,0.857321,1
0.149284,0.853237,0.980704,0.522075,0.617221,1
0.879895,0.77134,0.453251,0.580764,0.474256,1
0.805196,0.611733,0.758771,0.94422,0.669004,1
0.801785,0.122699,0.115285,0.98874,0.457969,1
0.797755,0.72025,0.461656,0.925749,0.469066,1
0.834719,0.778803,0.339911,0.20172,0.395444,1
0.599201,0.279568,0.793232,0.638306,0.530115,1
0.392395,0.869311,0.804916,0.495425,0.435643,1
0.161463,0.710487,0.913063,0.278466,0.693246,1
0.828617,0.816848,0.464582,0.408421,0.54644,1
0.682102,0.475725,0.333836,0.411162,0.455173,1
0.260474,0.949299,0.730896,0.387302,0.699201,1
0.436335,0.073818,0.993366,0.877759,0.891617,1
0.903406,0.269558,0.798194,0.618799,0.471595,1
0.862813,0.50795,0.558577,0.583217,0.962566,1
0.011019,0.610615,0.994355,0.603971,0.934571,1
0.846206,0.817899,0.637249,0.828906,0.842241,1
0.677571,0.347229,0.875924,0.305678,0.874364,1
0.848561,0.075554,0.0008,0.081504,0.764757,1
0.90527,0.142465,0.211292,0.393038,0.570645,1
0.916521,0.985743,0.356873,0.599584,0.675755,1
0.414868,0.10378,0.780492,0.894931,0.830351,1
0.603037,0.220646,0.221381,0.286088,0.497715,0
0.308816,0.154584,0.554338,0.713587,0.94071,1
0.309138,0.158007,0.714707,0.349067,0.81988,0
0.451623,0.485385,0.25565,0.875725,0.682503,1
0.500302,0.888553,0.469644,0.220898,0.926621,1
0.966034,0.137423,0.142332,0.212156,0.52821,1
0.966788,0.616108,0.854622,0.0999,0.867365,1
0.878228,0.520865,0.346531,0.431567,0.858806,1
0.394575,0.398845,0.181067,0.984827,0.843696,1
0.346423,0.667074,0.990796,0.525394,0.518154,1
0.916885,0.918666,0.704424,0.401885,0.896616,1
0.813623,0.088546,0.682174,0.790604,0.602127,1
0.430868,0.852683,0.640401,0.137783,0.730839,1
0.703623,0.146806,0.229532,0.855909,0.672968,1
0.826185,0.758019,0.770965,0.807519,0.422448,1
0.990218,0.430711,0.610574,0.632947,0.985436,1
0.896466,0.979436,0.905501,0.912158,0.648571,1
0.089053,0.150233,0.972861,0.690413,0.839413,1
0.505506,0.467777,0.553163,0.100857,0.868354,1
0.749448,0.511968,0.483404,0.341488,0.944826,1
0.644824,0.205406,0.100751,0.486161,0.892528,1
0.034629,0.960457,0.271024,0.662632,0.756881,1
0.610764,0.233249,0.407211,0.573407,0.782451,1
0.462346,0.025767,0.810184,0.673177,0.781077,1
0.883778,0.89733,0.146393,0.808925,0.837943,0
0.489726,0.64201,0.867341,0.41074,0.546668,1
0.611063,0.146328,0.706014,0.688767,0.731984,1
0.029141,0.616665,0.094742,0.534114,0.159598,0
0.353958,0.918308,0.943935,0.420987,0.862287,1
0.813752,0.153846,0.290284,0.091839,0.787505,1
0.297473,0.962023,0.121952,0.223386,0.7814,1
0.244993,0.916335,0.628374,0.313784,0.987986,1
0.924386,0.60126,0.204588,0.689884,0.161404,1
0.741922,0.904174,0.421,0.686249,0.390244,1
0.915703,0.825927,0.96845,0.009736,0.183152,1
0.924177,0.933905,0.856609,0.092619,0.822432,1
0.543147,0.358851,0.710806,0.348723,0.874914,1
0.420827,0.149018,0.902139,0.980891,0.843998,1
0.884003,0.733086,0.159839,0.673152,0.900756,1
0.496268,0.839141,0.102392,0.687785,0.71492,1
0.429343,0.082197,0.982474,0.127351,0.781686,1
0.903782,0.965046,0.629267,0.211293,0.406367,1
0.724962,0.14115,0.3894,0.169396,0.963765,1
0.710207,0.221448,0.983696,0.027202,0.884189,1
0.185331,0.849002,0.490305,0.872015,0.690957,1
0.521843,0.640009,0.118036,0.522274,0.543334,1
0.863795,0.910666,0.96101,0.495902,0.307163,1
0.054723,0.359416,0.951118,0.339029,0.9022,1
0.523139,0.349376,0.331849,0.835209,0.815555,1
0.445725,0.86646,0.674019,0.786393,0.530095,1
0.795588,0.521748,0.564454,0.003812,0.755454,1
0.017167,0.858041,0.56004,0.95436,0.801365,1
0.672365,0.915848,0.044119,0.132601,0.871656,1
0.175606,0.037316,0.83664,0.72236,0.995559,1
0.614463,0.382196,0.023348,0.207953,0.271738,0
0.643608,0.90312,0.738299,0.506531,0.354236,1
0.5086,0.757282,0.437811,0.72926,0.384244,1
0.823985,0.405406,0.067123,0.940766,0.700084,1
0.075262,0.869672,0.071522,0.803608,0.847123,1
0.729859,0.480257,0.92817,0.897159,0.400812,1
0.95934,0.784303,0.608045,0.946335,0.112924,1
0.991404,0.654897,0.152284,0.736109,0.360896,1
0.597321,0.03082,0.355849,0.836365,0.720464,1
0.435927,0.314864,0.407984,0.184976,0.817571,1
0.52609,0.015133,0.430318,0.738522,0.748259,1
0.912405,0.809357,0.912816,0.633926,0.302585,1
0.138466,0.37901,0.397979,0.44248,0.913836,1
0.371973,0.978885,0.605139,0.920101,0.575674,1
0.563692,0.981255,0.241945,0.842767,0.326005,1
0.506788,0.763343,0.356761,0.882362,0.769085,1
0.719345,0.752514,0.226846,0.42943,0.622568,1
0.750407,0.720444,0.84072,0.499095,0.730801,1
0.892126,0.128154,0.852053,0.798413,0.213573,1
0.369268,0.949678,0.997923,0.047899,0.617211,1
0.781676,0.656686,0.318087,0.973684,0.627478,1
0.154308,0.586727,0.360118,0.635165,0.895017,1
0.77388,0.621261,0.028209,0.083207,0.597531,1
0.900449,0.018333,0.299284,0.763905,0.60793,1
0.301781,0.731101,0.323573,0.765416,0.523156,1
0.996739,0.273294,0.927829,0.525228,0.903157,1
0.77144,0.904881,0.817695,0.422676,0.639159,1
0.357065,0.391553,0.618961,0.36681,0.008727,0
0.221424,0.926268,0.670925,0.17375,0.924005,1
0.888373,0.299559,0.024342,0.77527,0.93004,1
0.175207,0.309158,0.922073,0.640986,0.951192,1
0.954342,0.714939,0.495619,0.678931,0.711715,1
0.757687,0.644792,0.766982,0.553195,0.493806,1
0.397014,0.525082,0.14806,0.111782,0.965356,1
0.217865,0.457925,0.455413,0.469604,0.917422,1
0.853528,0.206789,0.355186,0.833541,0.477493,1
0.102466,0.6427,0.47594,0.650496,0.826172,1
0.794866,0.435847,0.009406,0.167313,0.646796,1
0.246601,0.415411,0.075911,0.893981,0.951927,1
0.452823,0.294793,0.668159,0.220571,0.832018,1
0.133407,0.78396,0.887644,0.789237,0.608053,1
0.22415,0.699,0.990074,0.953177,0.859727,0
0.357337,0.716636,0.008908,0.661634,0.672558,0
0.431161,0.745217,0.359004,0.566335,0.492826,1
0.685738,0.683033,0.667486,0.910479,0.127845,1
0.883456,0.377122,0.991246,0.586977,0.877711,1
0.526682,0.515989,0.472606,0.724553,0.953269,1
0.720149,0.924124,0.711543,0.37628,0.284252,1
0.740419,0.546664,0.845491,0.04957,0.66766,1
0.856486,0.903925,0.366476,0.492538,0.232475,1
0.809254,0.191964,0.926355,0.016183,0.740503,1
0.97346,0.09676,0.120477,0.521176,0.696185,1
0.513686,0.673115,0.617608,0.23747,0.984387,1
0.515853,0.927675,0.578605,0.0709,0.666556,1
0.022258,0.952539,0.049763,0.7863,0.344436,0
0.530471,0.380804,0.888994,0.253033,0.816131,1
0.833284,0.779082,0.608847,0.035325,0.470707,1
0.685614,0.112268,0.141917,0.916354,0.873892,1
0.410631,0.801884,0.99788,0.293184,0.973166,1
0.96947,0.063161,0.947892,0.060246,0.556498,1
0.01462,0.591634,0.217894,0.536588,0.910953,1
0.839047,0.283182,0.693879,0.817886,0.292088,1
0.008475,0.943907,0.560807,0.767157,0.712364,1
0.266407,0.924928,0.635343,0.519499,0.788843,0
0.854456,0.510247,0.086045,0.966677,0.372601,1
0.568552,0.937025,0.936274,0.661514,0.607126,1
0.327633,0.800987,0.158112,0.973064,0.856959,1
0.936967,0.302373,0.631981,0.537569,0.309323,1
0.915198,0.660139,0.669611,0.895791,0.822602,1
0.1577,0.196364,0.880817,0.933224,0.940717,1
0.337725,0.526008,0.2779,0.372577,0.853348,1
0.50366,0.408115,0.638054,0.866336,0.668165,1
0.805195,0.791477,0.536321,0.407282,0.906907,1
0.082121,0.928279,0.92661,0.767755,0.500718,1
0.621016,0.300568,0.066028,0.424234,0.888217,1
0.518496,0.884655,0.687512,0.22542,0.656576,1
0.720617,0.621891,0.194534,0.876234,0.790119,1
0.661246,0.94328,0.277824,0.580889,0.567691,1
0.488199,0.755841,0.835661,0.291102,0.575404,1
0.681511,0.323772,0.543307,0.548205,0.740977,1
0.367576,0.327715,0.522673,0.344941,0.862956,1
0.840616,0.513445,0.95592,0.425012,0.067457,0
0.044371,0.840857,0.652092,0.075661,0.92773,1
0.929242,0.694781,0.585996,0.925707,0.238096,1
0.591333,0.478413,0.043578,0.431646,0.873958,1
0.676882,0.525615,0.738136,0.755744,0.718899,1
0.595072,0.044796,0.023352,0.970012,0.889649,1
0.748544,0.704906,0.385489,0.771819,0.475753,1
0.551062,0.785213,0.527399,0.54218,0.705694,1
0.338003,0.628709,0.691325,0.59929,0.603139,1
0.968555,0.506461,0.162661,0.735069,0.891537,1
0.736508,0.695042,0.954219,0.927737,0.05841,1
0.396736,0.784733,0.862246,0.55404,0.812493,1
0.596452,0.897891,0.778912,0.685498,0.466715,1
0.500957,0.206787,0.644569,0.447676,0.623324,1
0.891371,0.423299,0.184098,0.228721,0.507262,1
0.701093,0.554064,0.87384,0.024925,0.764075,1
0.545449,0.404312,0.661133,0.016409,0.669398,1
0.450422,0.27833,0.555546,0.15364,0.981298,1
0.664058,0.418854,0.614517,0.248317,0.67978,1
0.728178,0.115993,0.424494,0.248469,0.954192,1
0.768417,0.560876,0.009196,0.861351,0.911085,0
0.877026,0.786673,0.306456,0.696069,0.719049,1
0.597021,0.938766,0.665659,0.426423,0.360607,1
0.816014,0.93804,0.209054,0.924149,0.426076,0
0.346491,0.729641,0.848216,0.990151,0.678539,1
0.894105,0.429132,0.714995,0.171009,0.806285,1
0.813401,0.62524,0.904105,0.571457,0.721941,1
0.033445,0.215037,0.211595,0.627274,0.762265,0
0.414548,0.988502,0.322345,0.342169,0.55967,1
0.977108,0.637395,0.244957,0.734581,0.643436,1
0.462732,0.138199,0.622293,0.943119,0.923925,1
0.406971,0.584245,0.474564,0.92882,0.806743,1
0.523436,0.822948,0.456237,0.802825,0.576682,1
0.653782,0.870892,0.368084,0.881593,0.573202,1
0.7924,0.427169,0.61245,0.353427,0.384903,1
0.746977,0.278623,0.219407,0.425669,0.82019,1
0.715311,0.495619,0.367842,0.520654,0.627623,1
0.603397,0.183866,0.108312,0.575415,0.856076,1
0.790059,0.587737,0.434492,0.560832,0.527813,1
0.85987,0.669915,0.543409,0.593294,0.765111,1
0.94436,0.940934,0.930514,0.005334,0.300783,1
0.616141,0.197646,0.358148,0.776784,0.966283,1
0.628391,0.528366,0.005982,0.753292,0.451839,1
0.722062,0.576537,0.763166,0.702158,0.589622,1
0.571287,0.748952,0.423417,0.311633,0.703924,1
0.110467,0.609559,0.681419,0.134798,0.908846,1
0.543627,0.712099,0.948836,0.502159,0.643418,1
0.725099,0.196706,0.01835,0.617283,0.996181,1
0.302082,0.253672,0.808099,0.960614,0.696499,1
0.389918,0.373284,0.150251,0.347515,0.844791,1
0.093033,0.402568,0.757873,0.499968,0.809409,0
0.587245,0.772793,0.712177,0.463822,0.925024,1
0.983183,0.240068,0.749015,0.867816,0.553583,1
0.274526,0.846122,0.121022,0.362937,0.751694,1
0.329223,0.267278,0.02538,0.149341,0.691757,0
0.544361,0.327139,0.24438,0.988668,0.50945,1
0.967696,0.711732,0.816803,0.148766,0.623839,1
0.921918,0.16758,0.602694,0.688658,0.537243,1
0.672556,0.462795,0.099661,0.993083,0.823019,1
0.388904,0.697267,0.972964,0.994591,0.920063,1
0.685779,0.051512,0.993543,0.99418,0.714321,1
0.457331,0.184258,0.816413,0.902655,0.611315,1
0.89655,0.093941,0.223936,0.27502,0.991183,1
0.622181,0.534246,0.569256,0.129465,0.850486,1
0.936404,0.534248,0.916041,0.542045,0.820303,0
0.649172,0.309986,0.305742,0.852542,0.581394,1
0.307659,0.845042,0.762213,0.229429,0.760994,1
0.612382,0.201409,0.161643,0.863848,0.917523,1
0.227316,0.180483,0.302861,0.811936,0.795832,1
0.840084,0.166579,0.180555,0.618538,0.830185,1
0.789157,0.521825,0.457875,0.331801,0.856536,1
0.986776,0.4199,0.431339,0.217872,0.78406,1
0.387539,0.860205,0.388495,0.883536,0.589469,1
0.811664,0.700542,0.867258,0.554181,0.122755,1
0.290924,0.952681,0.698966,0.30076,0.590978,1
0.186613,0.809739,0.884423,0.723203,0.635967,1
0.517311,0.453041,0.412737,0.649387,0.56297,0
0.965709,0.978635,0.16792,0.920985,0.581749,1
0.501465,0.407088,0.351841,0.64421,0.574322,1
0.331102,0.223572,0.314245,0.731603,0.759108,1
0.555041,0.370725,0.514061,0.789135,0.805386,1
0.525624,0.376574,0.444391,0.221377,0.127265,1
0.675654,0.418315,0.603227,0.168039,0.75168,1
0.836987,0.372727,0.841894,0.135147,0.404961,1
0.448255,0.968517,0.555146,0.264439,0.889738,1
0.389427,0.932319,0.427894,0.058226,0.736001,1
0.326201,0.689115,0.113405,0.843334,0.867457,1
0.315239,0.666113,0.735586,0.835028,0.928845,1
0.303357,0.560905,0.423067,0.011429,0.90901,1
0.199464,0.780124,0.872215,0.667992,0.713531,1
0.71196,0.426501,0.226644,0.971076,0.730732,1
0.489085,0.964826,0.58101,0.500692,0.577012,1
0.350435,0.533523,0.992485,0.657872,0.855598,1
0.914336,0.409738,0.573425,0.720925,0.962262,1
0.946576,0.269502,0.128762,0.921875,0.205387,1
0.125208,0.297373,0.74353,0.987934,0.985107,1
0.972958,0.167867,0.792771,0.664532,0.178503,1
0.758431,0.130653,0.955508,0.459594,0.66938,1
0.754525,0.605632,0.633418,0.075956,0.932556,1
0.736979,0.882638,0.931212,0.913883,0.642285,1
0.190441,0.30121,0.49331,0.92881,0.795654,1
0.794393,0.876418,0.952095,0.1621,0.643912,0
0.701317,0.860257,0.470043,0.816123,0.919432,1
0.160707,0.889594,0.917786,0.878442,0.953522,1
0.635816,0.336945,0.633431,0.752939,0.398442,1
0.463595,0.356331,0.149113,0.627215,0.76436,1
0.817319,0.959513,0.561318,0.353081,0.686833,1
0.695777,0.918402,0.466259,0.646571,0.175929,1
0.454,0.0096,0.973634,0.753086,0.248515,0
0.809756,0.993914,0.488738,0.310287,0.928874,1
0.939399,0.480505,0.751403,0.708657,0.487647,1
0.647863,0.009633,0.217165,0.669297,0.994178,1
0.971344,0.308924,0.688479,0.337802,0.853762,1
0.627603,0.804363,0.238931,0.452836,0.620568,1
0.664043,0.663221,0.823351,0.362189,0.409118,1
0.534942,0.948344,0.488769,0.072923,0.699476,1
0.636135,0.433858,0.037363,0.895598,0.682126,1
0.879241,0.489549,0.865889,0.286346,0.276945,1
0.821736,0.191387,0.925688,0.862588,0.985062,1
0.906603,0.03581,0.02204,0.21404,0.854221,1
0.882324,0.120094,0.189088,0.677136,0.944085,1
0.638335,0.904096,0.34395,0.826567,0.467275,1
0.907794,0.548827,0.857633,0.626867,0.807036,1
0.734846,0.384731,0.883872,0.378069,0.776003,1
0.344936,0.179618,0.272443,0.485001,0.82662,1
0.766845,0.967752,0.221558,0.147692,0.546897,1
0.801395,0.725435,0.183947,0.868118,0.771609,1
0.164985,0.94338,0.21214,0.754967,0.875717,1
0.598478,0.40791,0.239541,0.052988,0.769059,1
0.496209,0.928122,0.130827,0.868107,0.518579,1
0.55969,0.212899,0.448092,0.476188,0.994166,1
0.919313,0.672047,0.898027,0.519875,0.778617,1
0.817172,0.981962,0.145028,0.376797,0.339998,1
0.570627,0.224491,0.531658,0.52275,0.885007,1
0.684408,0.312222,0.845125,0.959054,0.432436,1
0.662366,0.468661,0.530159,0.350652,0.129417,0
0.795913,0.854863,0.023141,0.730614,0.23123,1
0.99095,0.94483,0.253043,0.334359,0.653789,1
0.732575,0.003237,0.576349,0.802855,0.95011,1
0.970266,0.823507,0.482485,0.512343,0.463416,1
0.734958,0.454403,0.279835,0.383344,0.950276,1
0.808514,0.614525,0.575496,0.377783,0.888697,1
0.867516,0.295475,0.176001,0.485683,0.532978,1
0.312325,0.809119,0.679011,0.664493,0.543544,1
0.918313,0.862172,0.952542,0.908781,0.509127,1
0.798573,0.948536,0.20662,0.051162,0.343385,1
0.146381,0.920895,0.541841,0.122264,0.75835,1
0.421184,0.310585,0.683854,0.843302,0.580154,1
0.736531,0.721683,0.957111,0.260051,0.603153,1
0.51842,0.826907,0.713752,0.52538,0.856178,1
0.864549,0.435386,0.47291,0.179952,0.629247,1
0.931909,0.768267,0.880763,0.748372,0.086636,1
0.45994,0.995615,0.923634,0.457417,0.657681,1
0.297087,0.505654,0.448516,0.442733,0.872816,1
0.549243,0.73758,0.533305,0.148907,0.815723,1
0.609158,0.619238,0.249036,0.026697,0.974865,1
0.589566,0.485446,0.508504,0.922626,0.317205,1
0.47379,0.691714,0.800054,0.919105,0.520792,1
0.43066,0.161183,0.856222,0.21666,0.902444,1
0.97726,0.678992,0.951561,0.473275,0.642453,1
0.982907,0.880512,0.862695,0.846196,0.141743,1
0.672648,0.76751,0.603312,0.488992,0.483144,1
0.79952,0.757663,0.881314,0.082174,0.003371,0
0.7188,0.911695,0.655885,0.750412,0.845161,1
0.512936,0.761691,0.130878,0.117056,0.774855,1
0.642711,0.780275,0.216649,0.261604,0.857007,1
0.638886,0.450343,0.50077,0.776337,0.989146,1
0.453734,0.205086,0.640082,0.957432,0.665768,1
0.559361,0.115467,0.435814,0.410918,0.760157,1
0.986599,0.463145,0.91389,0.314348,0.70064,1
0.999494,0.943442,0.7326,0.305054,0.007171,1
0.610959,0.785406,0.433237,0.454102,0.46289,1
0.809356,0.638733,0.000196,0.135005,0.676235,1
0.452613,0.059996,0.732622,0.694441,0.84494,1
0.677783,0.085421,0.605231,0.37439,0.79248,0
0.266968,0.903655,0.311112,0.8926,0.483754,1
0.819591,0.30901,0.306875,0.143774,0.982159,1
0.564363,0.98364,0.894502,0.994352,0.736646,1
